Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Tennessee,US,2020-09-04 04:30:31,35.7478,-86.6923,159546,1815,141568.0,16163.0,47.0,2336.2415425350123,2265003.0,,1.1376029483659884,84000047,USA,33166.57329275839,
Texas,US,2020-09-04 04:30:31,31.0545,-97.5635,645422,13296,527359.0,104767.0,48.0,2225.909259318591,5107503.0,,2.060047534791191,84000048,USA,17614.581188272914,
Utah,US,2020-09-04 04:30:31,40.15,-111.8624,53326,414,44995.0,7917.0,49.0,1663.3405677803644,673659.0,,0.7763567490529948,84000049,USA,21012.72069066407,
Vermont,US,2020-09-04 04:30:31,44.0459,-72.7107,1637,58,1436.0,143.0,50.0,262.34436825008135,140881.0,,3.5430665852168595,84000050,USA,22577.481333805565,
Virginia,US,2020-09-04 04:30:31,37.7693,-78.17,123637,2652,15395.0,105590.0,51.0,1448.5000853492334,1624531.0,,2.1449889596156493,84000051,USA,19032.597783450543,
Washington,US,2020-09-04 04:30:31,47.4009,-121.4905,75856,1945,,73911.0,53.0,996.1531961118824,1496353.0,,2.564068761864585,84000053,USA,19650.34833713356,
West Virginia,US,2020-09-04 04:30:31,38.4912,-80.9545,10855,240,8342.0,2273.0,54.0,605.6980816863795,445094.0,,2.2109626900046058,84000054,USA,24835.797509914086,
Wisconsin,US,2020-09-04 04:30:31,44.2685,-89.6165,77856,1146,69299.0,7411.0,55.0,1337.17273566347,1282921.0,,1.4719482120838472,84000055,USA,22034.1012023494,
Wyoming,US,2020-09-04 04:30:31,42.756,-107.3025,3941,41,3290.0,610.0,56.0,680.939734846456,77501.0,,1.0403450900786602,84000056,USA,13390.893273365944,
Alabama,US,2020-09-05 04:30:29,32.3182,-86.9023,130393,2266,51154.0,76973.0,1.0,2659.353053168502,970413.0,,1.7378233494129287,84000001,USA,19791.482475166653,
Alaska,US,2020-09-05 04:30:29,61.3707,-152.4044,5584,40,2295.0,3249.0,2.0,763.315995598357,381937.0,,0.7163323782234957,84000002,USA,52209.63850480832,
Arizona,US,2020-09-05 04:30:29,33.7298,-111.4312,204681,5171,31384.0,168126.0,4.0,2812.0477825968505,1236928.0,,2.526370303056952,84000004,USA,16993.764148269536,
Arkansas,US,2020-09-05 04:30:29,34.9697,-92.3731,64175,873,57547.0,5755.0,5.0,2126.546323087914,748411.0,,1.3603428126217374,84000005,USA,24799.85446370937,
California,US,2020-09-05 04:30:29,36.1162,-119.6816,730662,13638,,717024.0,6.0,1849.2049915794405,11796970.0,,1.8665265197861665,84000006,USA,29856.50794692063,
Colorado,US,2020-09-05 04:30:29,39.0598,-105.3111,58287,1955,6011.0,50301.0,8.0,1011.8018954159384,1029791.0,,3.3552439631352224,84000008,USA,17882.240130473077,
Connecticut,US,2020-09-05 04:30:29,41.5978,-72.7554,53365,4468,9049.0,39848.0,9.0,1496.7939467425765,1237658.0,,8.372528811018459,84000009,USA,34714.119788953874,
Delaware,US,2020-09-05 04:30:29,39.3185,-75.5071,17752,606,9582.0,7564.0,10.0,1823.0289885434254,246642.0,,3.4136998648039656,84000010,USA,25328.724413718315,
Florida,US,2020-09-05 04:30:29,27.7663,-81.6868,640211,11750,,628461.0,12.0,2980.812177744797,4740007.0,,1.8353324138448104,84000012,USA,22069.39678980146,
Georgia,US,2020-09-05 04:30:29,33.0406,-83.6431,279354,5931,,273423.0,13.0,2631.090425614577,2432125.0,,2.1231126098069115,84000013,USA,22906.92383641492,
Hawaii,US,2020-09-05 04:30:29,21.0943,-157.4983,9473,81,2778.0,6614.0,15.0,669.0576549292591,213722.0,,0.8550617544600443,84000015,USA,15094.726076933508,
Idaho,US,2020-09-05 04:30:29,44.2405,-114.4788,33193,382,15787.0,17024.0,16.0,1857.40306032517,263727.0,,1.1508450576928868,84000016,USA,14757.549389641676,
Illinois,US,2020-09-05 04:30:29,40.3495,-88.9861,247298,8362,,238936.0,17.0,1951.5585013393106,4311869.0,,3.3813455830617314,84000017,USA,34027.22465855539,
Indiana,US,2020-09-05 04:30:29,39.8494,-86.2583,97884,3350,75222.0,19312.0,18.0,1453.9633960214308,1117427.0,,3.422418372767766,84000018,USA,16598.19741455232,
Iowa,US,2020-09-05 04:30:29,42.0115,-93.2105,68744,1158,49053.0,18533.0,19.0,2178.8423077776406,642335.0,,1.684510648202025,84000019,USA,20358.819297194674,
Kansas,US,2020-09-05 04:30:29,38.5266,-96.7265,45365,478,1785.0,43102.0,20.0,1557.161363313395,427205.0,,1.053675741210184,84000020,USA,14663.884497174009,
Kentucky,US,2020-09-05 04:30:29,37.6681,-84.6701,51677,987,10587.0,40103.0,21.0,1156.687161302987,852440.0,,1.909940592526656,84000021,USA,19080.17887611739,
Louisiana,US,2020-09-05 04:30:29,31.1695,-91.8678,151473,5035,134432.0,12006.0,22.0,3258.328934342972,1932644.0,,3.3240247436836934,84000022,USA,41573.01872270529,
Maine,US,2020-09-05 04:30:29,44.6939,-69.3819,4633,134,4006.0,493.0,23.0,344.66289543613664,286603.0,,2.8922944096697605,84000023,USA,21321.26480049278,
Maryland,US,2020-09-05 04:30:29,39.0639,-76.8021,110831,3789,7072.0,99970.0,24.0,1833.2263699037992,1371465.0,,3.4187185895642918,84000024,USA,22685.041219515424,
Massachusetts,US,2020-09-05 04:30:29,42.2302,-71.5301,121758,9100,105769.0,6889.0,25.0,1766.5280667995355,1820864.0,,7.473841554559042,84000025,USA,26418.03710495302,
Michigan,US,2020-09-05 04:30:29,43.3266,-84.5361,116295,6798,76151.0,33346.0,26.0,1164.4804766905145,2877981.0,,5.845479169353799,84000026,USA,28817.68508350525,
Minnesota,US,2020-09-05 04:30:29,45.6945,-93.9002,78966,1899,70537.0,6530.0,27.0,1400.1977433988598,1168307.0,,2.4048324595395485,84000027,USA,20716.014803802802,
Mississippi,US,2020-09-05 04:30:29,32.7416,-89.6787,85939,2558,67918.0,15463.0,28.0,2887.5906414631795,587404.0,,2.9765298642060065,84000028,USA,19737.04945552121,
Missouri,US,2020-09-05 04:30:29,38.4561,-92.2884,91228,1607,,89621.0,29.0,1486.4206960961496,1021730.0,,1.761520585785066,84000029,USA,16647.527270381008,
Montana,US,2020-09-05 04:30:29,46.9219,-110.4544,8019,114,5821.0,2084.0,30.0,750.2961325925496,259988.0,,1.421623643845866,84000030,USA,24325.72526754855,
Nebraska,US,2020-09-05 04:30:29,41.1254,-98.2681,35661,404,26766.0,8491.0,31.0,1843.5097456172641,373592.0,,1.132890272286251,84000031,USA,19312.98878002986,
Nevada,US,2020-09-05 04:30:29,38.3135,-117.0554,70712,1375,1853.0,67484.0,32.0,2295.727878717831,608815.0,,1.944507297205566,84000032,USA,19765.719658354967,
New Hampshire,US,2020-09-05 04:30:29,43.4525,-71.5639,7368,432,6727.0,209.0,33.0,541.8798553516151,217263.0,,5.863192182410423,84000033,USA,15978.616044144675,
New Jersey,US,2020-09-05 04:30:29,40.2989,-74.521,193422,15978,34075.0,143369.0,34.0,2177.6386229071886,2964722.0,,8.260694233334368,84000034,USA,33378.27720415798,
New Mexico,US,2020-09-05 04:30:29,34.8405,-106.2485,25902,794,13283.0,11825.0,35.0,1235.2938651649706,776796.0,,3.065400355184928,84000035,USA,37046.22551481308,
New York,US,2020-09-05 04:30:29,42.1657,-74.9481,437971,32982,75307.0,329682.0,36.0,2251.3667292070586,8610853.0,,7.530635590027652,84000036,USA,44263.63378920702,
North Carolina,US,2020-09-05 04:30:29,35.6301,-79.8064,174253,2839,145884.0,25530.0,37.0,1661.437875592911,2389096.0,,1.6292402426357078,84000037,USA,22779.146314998998,
North Dakota,US,2020-09-05 04:30:29,47.5289,-99.78399999999999,12973,150,10310.0,2513.0,38.0,1702.354926502043,207756.0,,1.156247591150852,84000038,USA,27262.348732780272,
Ohio,US,2020-09-05 04:30:29,40.3888,-82.7649,128444,4248,107083.0,17113.0,39.0,1098.8356674166532,2349585.0,,3.3072778798542566,84000039,USA,20100.649322873447,
Oklahoma,US,2020-09-05 04:30:29,35.5653,-96.9289,62040,846,52123.0,9071.0,40.0,1567.8659257295542,914395.0,,1.3636363636363635,84000040,USA,23108.458464820687,
Oregon,US,2020-09-05 04:30:29,44.571999999999996,-122.0709,27601,475,5198.0,21928.0,41.0,654.4030602192597,576929.0,,1.7209521394152385,84000041,USA,13678.638568502492,
Pennsylvania,US,2020-09-05 04:30:29,40.5908,-77.2098,142495,7735,112882.0,21878.0,42.0,1113.0692269771519,1714541.0,,5.428260640724236,84000042,USA,13392.770451529055,
Rhode Island,US,2020-09-05 04:30:29,41.6809,-71.5118,22243,1055,2147.0,19041.0,44.0,2099.6619660342412,557522.0,,4.743065234006204,84000044,USA,52628.14092646416,
South Carolina,US,2020-09-05 04:30:29,33.8569,-80.945,123325,2846,51431.0,69048.0,45.0,2395.258311104481,981984.0,,2.307723494830732,84000045,USA,19072.413033623547,
South Dakota,US,2020-09-05 04:30:29,44.2998,-99.4388,14596,170,11394.0,3032.0,46.0,1649.901261389982,152293.0,,1.1647026582625375,84000046,USA,17214.88166626915,
Tennessee,US,2020-09-05 04:30:29,35.7478,-86.6923,160597,1837,143156.0,15604.0,47.0,2351.6313978820863,2283234.0,,1.1438569836298311,84000047,USA,33433.53090725174,
Texas,US,2020-09-05 04:30:29,31.0545,-97.5635,651350,13426,532223.0,105701.0,48.0,2246.3535424221122,5119753.0,,2.0612573885008056,84000048,USA,17656.82856816801,
Utah,US,2020-09-05 04:30:29,40.15,-111.8624,53839,419,45547.0,7873.0,49.0,1679.3420250670786,679716.0,,0.7782462527164323,84000049,USA,21201.650177575626,
Vermont,US,2020-09-05 04:30:29,44.0459,-72.7107,1642,58,1441.0,143.0,50.0,263.1456644267768,142198.0,,3.5322777101096223,84000050,USA,22788.542746747135,
Virginia,US,2020-09-05 04:30:29,37.7693,-78.17,124738,2662,15492.0,106584.0,51.0,1461.3991252318692,1639828.0,,2.134073017043724,84000051,USA,19211.813599149624,
Washington,US,2020-09-05 04:30:29,47.4009,-121.4905,76335,1953,,74382.0,53.0,1002.4435011759192,1518089.0,,2.5584594222833563,84000053,USA,19935.78898613546,
West Virginia,US,2020-09-05 04:30:29,38.4912,-80.9545,11042,245,8450.0,2347.0,54.0,616.1324935956704,448911.0,,2.218800941858359,84000054,USA,25048.78227065079,
Wisconsin,US,2020-09-05 04:30:29,44.2685,-89.6165,79354,1153,70229.0,7972.0,55.0,1362.9008074629958,1294667.0,,1.452982836403962,84000055,USA,22235.838139169977,
Wyoming,US,2020-09-05 04:30:29,42.756,-107.3025,3990,42,3393.0,555.0,56.0,689.4061258658612,78301.0,,1.0526315789473684,84000056,USA,13529.120065519499,
Alabama,US,2020-09-06 04:30:30,32.3182,-86.9023,131803,2275,51154.0,78374.0,1.0,2688.109871440707,977973.0,,1.7260608635615269,84000001,USA,19945.66796888145,
Alaska,US,2020-09-06 04:30:30,61.3707,-152.4044,5677,42,2321.0,3314.0,2.0,776.0288157256218,385002.0,,0.7398273736128237,84000002,USA,52628.614781045595,
Arizona,US,2020-09-06 04:30:30,33.7298,-111.4312,205517,5207,31548.0,168762.0,4.0,2823.533323249139,1252775.0,,2.5336103582671994,84000004,USA,17211.48108931835,
Arkansas,US,2020-09-06 04:30:30,34.9697,-92.3731,64690,882,57968.0,5840.0,5.0,2143.611712357728,765411.0,,1.3634255680939866,84000005,USA,25363.177993004185,
California,US,2020-09-06 04:30:30,36.1162,-119.6816,735314,13709,,721605.0,6.0,1860.9785635194453,11916323.0,,1.8643735873381984,84000006,USA,30158.57396836417,
Colorado,US,2020-09-06 04:30:30,39.0598,-105.3111,58986,1971,6029.0,50966.0,8.0,1023.9399757168933,1040752.0,,3.34260421259709,84000008,USA,18072.57703773884,
Connecticut,US,2020-09-06 04:30:30,41.5978,-72.7554,53365,4468,9049.0,39848.0,9.0,1496.7939467425765,1237658.0,,8.372528811018459,84000009,USA,34714.119788953874,
Delaware,US,2020-09-06 04:30:30,39.3185,-75.5071,17892,608,9641.0,7643.0,10.0,1837.4061887685311,248632.0,,3.3981667784484686,84000010,USA,25533.086045489457,
Florida,US,2020-09-06 04:30:30,27.7663,-81.6868,643867,11811,,632056.0,12.0,2997.8344552780395,4763807.0,,1.8343850515712097,84000012,USA,22180.209209191828,
Georgia,US,2020-09-06 04:30:30,33.0406,-83.6431,281548,5977,,275571.0,13.0,2651.754573590974,2460729.0,,2.122906218477844,84000013,USA,23176.330075574835,
Hawaii,US,2020-09-06 04:30:30,21.0943,-157.4983,9693,84,2855.0,6754.0,15.0,684.5957826696199,221391.0,,0.8666047663262147,84000015,USA,15636.371084391809,
Idaho,US,2020-09-06 04:30:30,44.2405,-114.4788,33474,384,16071.0,17019.0,16.0,1873.1271666111752,265645.0,,1.1471589890661409,84000016,USA,14864.876207636544,
Illinois,US,2020-09-06 04:30:30,40.3495,-88.9861,250102,8385,,241717.0,17.0,1973.6863391615145,4373804.0,,3.3526321260925545,84000017,USA,34515.98629747058,
Indiana,US,2020-09-06 04:30:30,39.8494,-86.2583,98961,3362,75680.0,19919.0,18.0,1469.9610930660456,1129078.0,,3.3972979254453777,84000018,USA,16771.260709136168,
Iowa,US,2020-09-06 04:30:30,42.0115,-93.2105,69690,1164,49521.0,19005.0,19.0,2208.825794673335,648511.0,,1.6702539819199311,84000019,USA,20554.56772749892,
Kansas,US,2020-09-06 04:30:30,38.5266,-96.7265,45656,480,1785.0,43391.0,20.0,1567.1499879518653,427205.0,,1.051340459085334,84000020,USA,14663.884497174009,
Kentucky,US,2020-09-06 04:30:30,37.6681,-84.6701,52464,993,10613.0,40858.0,21.0,1174.3025955570156,871819.0,,1.8927264409881064,84000021,USA,19513.93935948312,
Louisiana,US,2020-09-06 04:30:30,31.1695,-91.8678,151473,5035,134432.0,12006.0,22.0,3258.328934342972,1932644.0,,3.3240247436836934,84000022,USA,41573.01872270529,
Maine,US,2020-09-06 04:30:30,44.6939,-69.3819,4633,134,4037.0,462.0,23.0,344.66289543613664,291975.0,,2.8922944096697605,84000023,USA,21720.904143096475,
Maryland,US,2020-09-06 04:30:30,39.0639,-76.8021,111607,3796,7099.0,100712.0,24.0,1846.0619814479096,1384455.0,,3.4012203535620524,84000024,USA,22899.90538698708,
Massachusetts,US,2020-09-06 04:30:30,42.2302,-71.5301,122196,9116,105769.0,7311.0,25.0,1772.8827974394787,1841675.0,,7.460145994958919,84000025,USA,26719.97386145497,
Michigan,US,2020-09-06 04:30:30,43.3266,-84.5361,117191,6806,80678.0,29707.0,26.0,1173.452268316248,2919002.0,,5.8076132126187145,84000026,USA,29228.434932031167,
Minnesota,US,2020-09-06 04:30:30,45.6945,-93.9002,79880,1903,71507.0,6470.0,27.0,1416.404474618202,1177800.0,,2.382323485227842,84000027,USA,20884.34138965096,
Mississippi,US,2020-09-06 04:30:30,32.7416,-89.6787,86478,2569,67918.0,15991.0,28.0,2905.701293853231,597399.0,,2.9706977497166918,84000028,USA,20072.886135741188,
Missouri,US,2020-09-06 04:30:30,38.4561,-92.2884,93171,1668,,91503.0,29.0,1518.0789086242642,1038301.0,,1.790256624915478,84000029,USA,16917.526364464073,
Montana,US,2020-09-06 04:30:30,46.9219,-110.4544,8164,116,6219.0,1829.0,30.0,763.8630286177298,261050.0,,1.4208721215090645,84000030,USA,24425.09108533297,
Nebraska,US,2020-09-06 04:30:30,41.1254,-98.2681,35805,404,26973.0,8428.0,31.0,1850.9538835654114,375524.0,,1.1283340315598378,84000031,USA,19412.86429750084,
Nevada,US,2020-09-06 04:30:30,38.3135,-117.0554,71102,1388,1853.0,67861.0,32.0,2308.3895750734705,613004.0,,1.9521251160304915,84000032,USA,19901.71926356977,
New Hampshire,US,2020-09-06 04:30:30,43.4525,-71.5639,7424,432,6742.0,250.0,33.0,545.9983775964157,218745.0,,5.818965517241379,84000033,USA,16087.609793551715,
New Jersey,US,2020-09-06 04:30:30,40.2989,-74.521,193747,15985,34112.0,143650.0,34.0,2181.297630426731,2965047.0,,8.25045032955349,84000034,USA,33381.93621167752,
New Mexico,US,2020-09-06 04:30:30,34.8405,-106.2485,26048,800,13412.0,11836.0,35.0,1242.2567600886866,782044.0,,3.0712530712530715,84000035,USA,37296.50820357788,
New York,US,2020-09-06 04:30:30,42.1657,-74.9481,438772,32987,75366.0,330419.0,36.0,2255.4842272836318,8710614.0,,7.518027586081152,84000036,USA,44776.449926057234,
North Carolina,US,2020-09-06 04:30:30,35.6301,-79.8064,175815,2889,145884.0,27042.0,37.0,1676.330967600946,2410871.0,,1.6432045047350907,84000037,USA,22986.76288252459,
North Dakota,US,2020-09-06 04:30:30,47.5289,-99.78399999999999,13334,155,10640.0,2539.0,38.0,1749.7264002141558,209499.0,,1.1624418779061048,84000038,USA,27491.07028037089,
Ohio,US,2020-09-06 04:30:30,40.3888,-82.7649,129785,4256,107972.0,17557.0,39.0,1110.3078936787263,2377910.0,,3.2792695611973657,84000039,USA,20342.969090862432,
Oklahoma,US,2020-09-06 04:30:30,35.5653,-96.9289,63187,850,52740.0,9597.0,40.0,1596.8527441823558,923273.0,,1.3452134141516452,84000040,USA,23332.821999453623,
Oregon,US,2020-09-06 04:30:30,44.571999999999996,-122.0709,27856,480,5198.0,22178.0,41.0,660.4489563953372,580107.0,,1.7231476163124642,84000041,USA,13753.987031434155,
Pennsylvania,US,2020-09-06 04:30:30,40.5908,-77.2098,143280,7750,112286.0,23244.0,42.0,1119.2010866436458,1727706.0,,5.408989391401452,84000042,USA,13495.60603434357,
Rhode Island,US,2020-09-06 04:30:30,41.6809,-71.5118,22243,1055,2147.0,19041.0,44.0,2099.6619660342412,557522.0,,4.743065234006204,84000044,USA,52628.14092646416,
South Carolina,US,2020-09-06 04:30:30,33.8569,-80.945,124289,2877,51431.0,69981.0,45.0,2413.981433033569,993927.0,,2.3147663912333347,84000045,USA,19304.37386889231,
South Dakota,US,2020-09-06 04:30:30,44.2998,-99.4388,14889,173,11659.0,3057.0,46.0,1683.0213675551822,153907.0,,1.161931627375915,84000046,USA,17397.324844940253,
Tennessee,US,2020-09-06 04:30:30,35.7478,-86.6923,162362,1862,144383.0,16117.0,47.0,2377.4763975848323,2310324.0,,1.1468200687352952,84000047,USA,33830.21138427575,
Texas,US,2020-09-06 04:30:30,31.0545,-97.5635,655815,13576,538282.0,103957.0,48.0,2261.752281298161,5183948.0,,2.0700959874354807,84000048,USA,17878.222082646844,
Utah,US,2020-09-06 04:30:30,40.15,-111.8624,54272,420,45896.0,7956.0,49.0,1692.848128390952,683965.0,,0.7738797169811321,84000049,USA,21334.18466492699,
Vermont,US,2020-09-06 04:30:30,44.0459,-72.7107,1647,58,1451.0,138.0,50.0,263.9469606034722,143088.0,,3.5215543412264725,84000050,USA,22931.173466198925,
Virginia,US,2020-09-06 04:30:30,37.7693,-78.17,125727,2677,15636.0,107368.0,51.0,1472.4470767389773,1657556.0,,2.1299957829743557,84000051,USA,19419.51040118357,
Washington,US,2020-09-06 04:30:30,47.4009,-121.4905,76836,1953,,74883.0,53.0,1009.022713779432,1534090.0,,2.5417772918944244,84000053,USA,20145.916692460414,
West Virginia,US,2020-09-06 04:30:30,38.4912,-80.9545,11293,246,8516.0,2531.0,54.0,630.1380411316705,453481.0,,2.17834056495174,84000054,USA,25303.783673995487,
Wisconsin,US,2020-09-06 04:30:30,44.2685,-89.6165,80300,1168,71153.0,7979.0,55.0,1379.1483080787177,1302741.0,,1.4545454545454546,84000055,USA,22374.508667680904,
Wyoming,US,2020-09-06 04:30:30,42.756,-107.3025,3990,42,3404.0,544.0,56.0,689.4061258658612,78318.0,,1.0526315789473684,84000056,USA,13532.057384852762,
Alabama,US,2020-09-07 04:30:33,32.3182,-86.9023,132314,2276,51154.0,78884.0,1.0,2698.531668701058,984308.0,,1.7201505509621051,84000001,USA,20074.86970204061,
Alaska,US,2020-09-07 04:30:33,61.3707,-152.4044,5760,42,2323.0,3395.0,2.0,787.3746659467292,387057.0,,0.7291666666666666,84000002,USA,52909.52709676097,
Arizona,US,2020-09-07 04:30:33,33.7298,-111.4312,205767,5221,31721.0,168825.0,4.0,2826.9679944968325,1259018.0,,2.5373359187819235,84000004,USA,17297.251699715758,
Arkansas,US,2020-09-07 04:30:33,34.9697,-92.3731,65377,894,58295.0,6188.0,5.0,2166.3766102768773,766098.0,,1.3674533857472813,84000005,USA,25385.94289092333,
California,US,2020-09-07 04:30:33,36.1162,-119.6816,738856,13731,,725125.0,6.0,1869.942878182278,12047191.0,,1.8584135474300807,84000006,USA,30489.78287048036,
Colorado,US,2020-09-07 04:30:33,39.0598,-105.3111,59271,1972,6049.0,51230.0,8.0,1028.8889784147077,1051084.0,,3.3282138698081045,84000008,USA,18251.99140922592,
Connecticut,US,2020-09-07 04:30:33,41.5978,-72.7554,53365,4468,9049.0,39848.0,9.0,1496.7939467425765,1237658.0,,8.372528811018459,84000009,USA,34714.119788953874,
Delaware,US,2020-09-07 04:30:33,39.3185,-75.5071,18043,609,9696.0,7738.0,10.0,1852.9130261541807,250783.0,,3.375270187884498,84000010,USA,25753.981457519483,
Florida,US,2020-09-07 04:30:33,27.7663,-81.6868,646431,11849,,634582.0,12.0,3009.7723982745483,4784770.0,,1.8329875887759093,84000012,USA,22277.8126019515,
Georgia,US,2020-09-07 04:30:33,33.0406,-83.6431,283199,6037,,277162.0,13.0,2667.3044862204324,2479568.0,,2.1317165667957867,84000013,USA,23353.764844821573,
Hawaii,US,2020-09-07 04:30:33,21.0943,-157.4983,9855,85,2931.0,6839.0,15.0,696.0374949147946,229796.0,,0.8625063419583967,84000015,USA,16229.998191926954,
Idaho,US,2020-09-07 04:30:33,44.2405,-114.4788,33664,385,16339.0,16940.0,16.0,1883.759124598154,267172.0,,1.1436549429657794,84000016,USA,14950.323575247683,
Illinois,US,2020-09-07 04:30:33,40.3495,-88.9861,251515,8390,,243125.0,17.0,1984.8370648543728,4420300.0,,3.3357851420392417,84000017,USA,34882.91067242822,
Indiana,US,2020-09-07 04:30:33,39.8494,-86.2583,99804,3364,76023.0,20417.0,18.0,1482.4829673544489,1138868.0,,3.370606388521502,84000018,USA,16916.68081504776,
Iowa,US,2020-09-07 04:30:33,42.0115,-93.2105,70215,1167,49723.0,19325.0,19.0,2225.4656790499107,652937.0,,1.6620380260628072,84000019,USA,20694.8498765479,
Kansas,US,2020-09-07 04:30:33,38.5266,-96.7265,45830,481,1785.0,43564.0,20.0,1573.1225676325998,427205.0,,1.0495308749727252,84000020,USA,14663.884497174009,
Kentucky,US,2020-09-07 04:30:33,37.6681,-84.6701,52774,996,10613.0,41165.0,21.0,1181.2413307777895,872129.0,,1.8872929851820968,84000021,USA,19520.87809470389,
Louisiana,US,2020-09-07 04:30:33,31.1695,-91.8678,152868,5093,134432.0,13343.0,22.0,3288.3367170066044,1959244.0,,3.3316325195593586,84000022,USA,42145.21013406918,
Maine,US,2020-09-07 04:30:33,44.6939,-69.3819,4683,134,4049.0,500.0,23.0,348.38254680065353,296854.0,,2.8614136237454617,84000023,USA,22083.86772324604,
Maryland,US,2020-09-07 04:30:33,39.0639,-76.8021,112119,3799,7103.0,101217.0,24.0,1854.5308385491794,1393324.0,,3.388364148806178,84000024,USA,23046.60517923542,
Massachusetts,US,2020-09-07 04:30:33,42.2302,-71.5301,122562,9125,105769.0,7668.0,25.0,1778.1929148235406,1859402.0,,7.445211403208172,84000025,USA,26977.16635016336,
Michigan,US,2020-09-07 04:30:33,43.3266,-84.5361,117191,6806,80678.0,29707.0,26.0,1173.452268316248,2919002.0,,5.8076132126187145,84000026,USA,29228.434932031167,
Minnesota,US,2020-09-07 04:30:33,45.6945,-93.9002,80587,1909,72463.0,6215.0,27.0,1428.940753581085,1188293.0,,2.368868427910209,84000027,USA,21070.39962891196,
Mississippi,US,2020-09-07 04:30:33,32.7416,-89.6787,86888,2584,67918.0,16386.0,28.0,2919.477485838243,597809.0,,2.9739434674523526,84000028,USA,20086.6623277262,
Missouri,US,2020-09-07 04:30:33,38.4561,-92.2884,94492,1685,,92807.0,29.0,1539.6025827105425,1045843.0,,1.7832197434703467,84000029,USA,17040.411716438874,
Montana,US,2020-09-07 04:30:33,46.9219,-110.4544,8264,117,6243.0,1904.0,30.0,773.2195086350954,262026.0,,1.415779283639884,84000030,USA,24516.410330302457,
Nebraska,US,2020-09-07 04:30:33,41.1254,-98.2681,35886,404,27473.0,8009.0,31.0,1855.141211161244,376828.0,,1.1257872150699435,84000031,USA,19480.275102253505,
Nevada,US,2020-09-07 04:30:33,38.3135,-117.0554,71610,1389,1853.0,68368.0,32.0,2324.882246223893,619482.0,,1.9396732299958104,84000032,USA,20112.03328662574,
New Hampshire,US,2020-09-07 04:30:33,43.4525,-71.5639,7447,433,6766.0,248.0,33.0,547.6899135183874,220662.0,,5.8144219148650444,84000033,USA,16228.595635396052,
New Jersey,US,2020-09-07 04:30:33,40.2989,-74.521,194058,15989,34169.0,143900.0,34.0,2184.799019160815,3002307.0,,8.239289284646858,84000034,USA,33801.42735068716,
